date,well,online,thp,esp_freq,gross,wc,net,gas,water,gor,ampere,fl_dyn,pump_int,pbhp,is_shutdown
2025-09-12,KSL-3,24.0,14.0,46.0,176.66,72.0027170836635,49.46,0.0,127.2,0.0,0.0,0.0,0.0,0.0,0
2025-09-13,KSL-3,24.0,14.0,46.0,186.73,72.0023563433835,52.28,0.0,134.45,0.0,0.0,0.0,0.0,0.0,0
2025-09-14,KSL-3,24.0,14.0,46.0,183.81,71.9982590718677,51.47,0.0,132.34,0.0,0.0,0.0,0.0,0.0,0
2025-09-15,KSL-3,24.0,14.0,46.0,173.19,72.0018476817368,48.49,0.0,124.7,0.0,0.0,0.0,0.0,0.0,0
2025-09-16,KSL-3,24.0,14.0,46.0,173.27,71.9974606106077,48.52,0.0,124.75,0.0,0.0,0.0,0.0,0.0,0
2025-09-17,KSL-3,24.0,14.0,46.0,180.2,71.9977802441731,50.46,0.0,129.74,0.0,0.0,0.0,0.0,0.0,0
2025-09-18,KSL-3,24.0,14.0,46.0,177.73,72.0024756653351,49.76,0.0,127.97,0.0,0.0,0.0,0.0,0.0,0
2025-09-19,KSL-3,24.0,14.0,46.0,183.91,72.002609972269,51.49,0.0,132.42,0.0,0.0,0.0,0.0,0.0,0
2025-09-20,KSL-3,24.0,14.0,46.0,178.42,71.9986548593207,49.96,0.0,128.46,0.0,0.0,0.0,0.0,0.0,0
2025-09-21,KSL-3,24.0,14.0,46.0,176.86,72.0004523351804,49.52,0.0,127.34,0.0,0.0,0.0,0.0,0.0,0
2025-09-22,KSL-3,24.0,14.0,46.0,184.75,72.0,51.73,0.0,133.02,0.0,0.0,0.0,0.0,0.0,0
2025-09-23,KSL-3,24.0,14.0,46.0,177.53,71.9990987438743,49.71,0.0,127.82,0.0,0.0,0.0,0.0,0.0,0
2025-09-24,KSL-3,24.0,14.0,46.0,176.09,71.997274121188,49.31,0.0,126.78,0.0,0.0,0.0,0.0,0.0,0
2025-09-25,KSL-3,24.0,14.0,46.0,174.86,72.0004575088642,48.96,0.0,125.9,0.0,0.0,0.0,0.0,0.0,0
2025-09-26,KSL-3,24.0,14.0,46.0,180.3,70.0,54.09,0.0,126.21,0.0,0.0,0.0,0.0,0.0,0
2025-09-27,KSL-3,24.0,14.0,46.0,177.81,70.0016871941961,53.34,0.0,124.47,0.0,0.0,0.0,0.0,0.0,0
2025-09-28,KSL-3,24.0,14.0,46.0,179.37,70.0005575068295,53.81,0.0,125.56,0.0,0.0,0.0,0.0,0.0,0
2025-09-29,KSL-3,24.0,14.0,46.0,177.48,70.0022537750733,53.24,0.0,124.24,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,KSL-3,24.0,14.0,46.0,181.1,70.0,54.33,0.0,126.77,0.0,0.0,0.0,0.0,0.0,0
2025-10-01,KSL-3,24.0,14.0,46.0,180.4,70.0,54.12,0.0,126.28,0.0,0.0,0.0,0.0,0.0,0
2025-10-02,KSL-3,24.0,14.0,46.0,172.39,69.9982597598469,51.72,0.0,120.67,0.0,0.0,0.0,0.0,0.0,0
2025-10-03,KSL-3,24.0,14.0,46.0,175.73,69.9994309452,52.72,0.0,123.01,0.0,0.0,0.0,0.0,0.0,0
2025-10-04,KSL-3,24.0,14.0,46.0,176.61,70.0016986580601,52.98,0.0,123.63,0.0,0.0,0.0,0.0,0.0,0
2025-10-05,KSL-3,24.0,14.0,46.0,180.19,69.9983350907376,54.06,0.0,126.13,0.0,0.0,0.0,0.0,0.0,0
2025-10-06,KSL-3,24.0,14.0,46.0,183.16,69.9989080585281,54.95,0.0,128.21,0.0,0.0,0.0,0.0,0.0,0
2025-10-07,KSL-3,24.0,14.0,46.0,173.99,69.9982757629749,52.2,0.0,121.79,0.0,0.0,0.0,0.0,0.0,0
2025-10-08,KSL-3,24.0,14.0,46.0,176.73,69.9994341651106,53.02,0.0,123.71,0.0,0.0,0.0,0.0,0.0,0
2025-10-09,KSL-3,24.0,14.0,46.0,177.01,70.0016948195017,53.1,0.0,123.91,0.0,0.0,0.0,0.0,0.0,0
2025-10-10,KSL-3,24.0,14.0,46.0,176.7,70.0,53.01,0.0,123.69,0.0,0.0,0.0,0.0,0.0,0
2025-10-11,KSL-3,24.0,14.0,46.0,174.12,69.9977027337468,52.24,0.0,121.88,0.0,0.0,0.0,0.0,0.0,0
2025-10-12,KSL-3,24.0,14.0,46.0,175.74,70.001138044839,52.72,0.0,123.02,0.0,0.0,0.0,0.0,0.0,0
2025-10-13,KSL-3,24.0,14.0,46.0,179.67,70.0005565759448,53.9,0.0,125.77,0.0,0.0,0.0,0.0,0.0,0
2025-10-14,KSL-3,24.0,14.0,46.0,175.77,70.0005689253001,52.73,0.0,123.04,0.0,0.0,0.0,0.0,0.0,0
2025-10-15,KSL-3,24.0,14.0,46.0,174.72,69.9977106227106,52.42,0.0,122.3,0.0,0.0,0.0,0.0,0.0,0
2025-10-16,KSL-3,24.0,14.0,46.0,178.78,70.0022373867323,53.63,0.0,125.15,0.0,0.0,0.0,0.0,0.0,0
2025-10-17,KSL-3,24.0,14.0,46.0,176.63,69.9994338447602,52.99,0.0,123.64,0.0,0.0,0.0,0.0,0.0,0
2025-10-18,KSL-3,24.0,14.0,46.0,176.61,70.0016986580601,52.98,0.0,123.63,0.0,0.0,0.0,0.0,0.0,0
2025-10-19,KSL-3,24.0,14.0,46.0,177.69,69.9983116663853,53.31,0.0,124.38,0.0,0.0,0.0,0.0,0.0,0
2025-10-20,KSL-3,24.0,14.0,46.0,187.35,70.002668801708,56.2,0.0,131.15,0.0,0.0,0.0,0.0,0.0,0
2025-10-21,KSL-3,24.0,14.0,46.0,175.22,69.9977171555759,52.57,0.0,122.65,0.0,0.0,0.0,0.0,0.0,0
2025-10-22,KSL-3,24.0,14.0,46.0,177.57,70.0005631581911,53.27,0.0,124.3,0.0,0.0,0.0,0.0,0.0,0
2025-10-23,KSL-3,24.0,14.0,46.0,172.56,69.9988409828465,51.77,0.0,120.79,0.0,0.0,0.0,0.0,0.0,0
2025-10-24,KSL-3,24.0,14.0,46.0,183.63,69.9994554266732,55.09,0.0,128.54,0.0,0.0,0.0,0.0,0.0,0
2025-10-25,KSL-3,24.0,14.0,46.0,175.54,70.0011393414606,52.66,0.0,122.88,0.0,0.0,0.0,0.0,0.0,0
2025-10-26,KSL-3,24.0,14.0,46.0,177.86,69.998875520072,53.36,0.0,124.5,0.0,0.0,0.0,0.0,0.0,0
2025-10-27,KSL-3,24.0,14.0,46.0,182.03,69.9994506400044,54.61,0.0,127.42,0.0,0.0,0.0,0.0,0.0,0
2025-10-28,KSL-3,24.0,14.0,46.0,180.51,70.0016619577863,54.15,0.0,126.36,0.0,0.0,0.0,0.0,0.0,0
2025-10-29,KSL-3,24.0,14.0,46.0,181.1,70.0,54.33,0.0,126.77,0.0,0.0,0.0,0.0,0.0,0
2025-10-30,KSL-3,24.0,14.0,46.0,179.53,69.9994429900295,53.86,0.0,125.67,0.0,0.0,0.0,0.0,0.0,0
2025-10-31,KSL-3,24.0,14.0,46.0,179.54,70.0011139578924,53.86,0.0,125.68,0.0,0.0,0.0,0.0,0.0,0
2025-11-01,KSL-3,24.0,14.0,46.0,181.99,69.9983515577779,54.6,0.0,127.39,0.0,0.0,0.0,0.0,0.0,0
2025-11-02,KSL-3,24.0,14.0,46.0,182.67,70.0005474352658,54.8,0.0,127.87,0.0,0.0,0.0,0.0,0.0,0
2025-11-03,KSL-3,24.0,14.0,46.0,181.27,70.0005516632647,54.38,0.0,126.89,0.0,0.0,0.0,0.0,0.0,0
2025-11-04,KSL-3,24.0,14.0,46.0,177.55,70.0028161081386,53.26,0.0,124.29,0.0,0.0,0.0,0.0,0.0,0
2025-11-05,KSL-3,24.0,14.0,46.0,182.88,70.0021872265967,54.86,0.0,128.02,0.0,0.0,0.0,0.0,0.0,0
2025-11-06,KSL-3,24.0,14.0,46.0,192.97,70.0005182152666,57.89,0.0,135.08,0.0,0.0,0.0,0.0,0.0,0
2025-11-07,KSL-3,24.0,14.0,46.0,184.7,70.0,55.41,0.0,129.29,0.0,0.0,0.0,0.0,0.0,0
2025-11-08,KSL-3,24.0,14.0,46.0,184.1,70.0,55.23,0.0,128.87,0.0,0.0,0.0,0.0,0.0,0
2025-11-09,KSL-3,24.0,14.0,46.0,179.42,69.9977705941367,53.83,0.0,125.59,0.0,0.0,0.0,0.0,0.0,0
2025-11-10,KSL-3,24.0,14.0,46.0,186.67,70.0005357047196,56.0,0.0,130.67,0.0,0.0,0.0,0.0,0.0,0
2025-11-11,KSL-3,24.0,14.0,46.0,187.92,71.9987228607918,52.62,0.0,135.3,0.0,0.0,0.0,0.0,0.0,0
2025-11-12,KSL-3,24.0,14.0,46.0,186.44,72.0017163698777,52.2,0.0,134.24,0.0,0.0,0.0,0.0,0.0,0
2025-11-13,KSL-3,24.0,14.0,46.0,176.03,71.9990910640232,49.29,0.0,126.74,0.0,0.0,0.0,0.0,0.0,0
2025-11-14,KSL-3,24.0,14.0,46.0,188.27,71.9976629308971,52.72,0.0,135.55,0.0,0.0,0.0,0.0,0.0,0
2025-11-15,KSL-3,24.0,14.0,46.0,193.83,72.0012381984213,54.27,0.0,139.56,0.0,0.0,0.0,0.0,0.0,0
2025-11-16,KSL-3,24.0,14.0,46.0,179.33,72.0013383148386,50.21,0.0,129.12,0.0,0.0,0.0,0.0,0.0,0
2025-11-17,KSL-3,24.0,14.0,46.0,182.6,71.9989047097481,51.13,0.0,131.47,0.0,0.0,0.0,0.0,0.0,0
2025-11-18,KSL-3,24.0,14.0,46.0,185.62,72.0019394461804,51.97,0.0,133.65,0.0,0.0,0.0,0.0,0.0,0
2025-11-19,KSL-3,24.0,14.0,46.0,176.33,72.0013610843305,49.37,0.0,126.96,0.0,0.0,0.0,0.0,0.0,0
2025-11-20,KSL-3,24.0,14.0,46.0,189.93,75.2593060601274,46.99,0.0,142.94,0.0,0.0,0.0,0.0,0.0,0
2025-11-21,KSL-3,24.0,14.0,46.0,186.52,74.3780827793266,47.79,0.0,138.73,0.0,0.0,0.0,0.0,0.0,0
2025-11-22,KSL-3,24.0,14.0,46.0,183.2,74.410480349345,46.88,0.0,136.32,0.0,0.0,0.0,0.0,0.0,0
2025-11-23,KSL-3,24.0,14.0,46.0,185.58,75.6331501239358,45.22,0.0,140.36,0.0,0.0,0.0,0.0,0.0,0
2025-11-24,KSL-3,24.0,14.0,46.0,185.57,74.1984156921916,47.88,0.0,137.69,0.0,0.0,0.0,0.0,0.0,0
2025-11-25,KSL-3,24.0,14.0,46.0,184.96,73.6807958477509,48.68,0.0,136.28,0.0,0.0,0.0,0.0,0.0,0
2025-11-26,KSL-3,24.0,14.0,46.0,186.59,73.1764831984565,50.05,0.0,136.54,0.0,0.0,0.0,0.0,0.0,0
2025-11-27,KSL-3,24.0,14.0,46.0,185.77,72.7943155514884,50.54,0.0,135.23,0.0,0.0,0.0,0.0,0.0,0
2025-11-28,KSL-3,24.0,14.0,46.0,181.06,73.4894510107147,48.0,0.0,133.06,0.0,0.0,0.0,0.0,0.0,0
2025-11-29,KSL-3,24.0,14.0,46.0,183.53,73.4321364354602,48.76,0.0,134.77,0.0,0.0,0.0,0.0,0.0,0
2025-11-30,KSL-3,24.0,14.0,46.0,186.43,74.7090060612562,47.15,0.0,139.28,0.0,0.0,0.0,0.0,0.0,0
2025-12-01,KSL-3,24.0,14.0,46.0,184.08,74.1797044763146,47.53,0.0,136.55,0.0,0.0,0.0,0.0,0.0,0
2025-12-02,KSL-3,24.0,14.0,46.0,181.23,74.8551564310545,45.57,0.0,135.66,0.0,0.0,0.0,0.0,0.0,0
2025-12-03,KSL-3,24.0,14.0,46.0,184.12,72.6211166630458,50.41,0.0,133.71,0.0,0.0,0.0,0.0,0.0,0
2025-12-04,KSL-3,24.0,14.0,46.0,184.12,73.6041711927004,48.6,0.0,135.52,0.0,0.0,0.0,0.0,0.0,0
2025-12-05,KSL-3,24.0,14.0,46.0,182.87,74.0143271176245,47.52,0.0,135.35,0.0,0.0,0.0,0.0,0.0,0
2025-12-06,KSL-3,24.0,14.0,46.0,184.61,74.7359297979524,46.64,0.0,137.97,0.0,0.0,0.0,0.0,0.0,0
2025-12-07,KSL-3,24.0,14.0,46.0,179.29,74.1145629984941,46.41,0.0,132.88,0.0,0.0,0.0,0.0,0.0,0
2025-12-08,KSL-3,24.0,14.0,46.0,183.78,73.7403417129176,48.26,0.0,135.52,0.0,0.0,0.0,0.0,0.0,0
2025-12-09,KSL-3,24.0,18.0,46.0,189.18,74.4264721429327,48.38,0.0,140.8,0.0,0.0,0.0,0.0,0.0,0
2025-12-10,KSL-3,24.0,18.0,46.0,186.79,74.6078483858879,47.43,0.0,139.36,0.0,0.0,0.0,0.0,0.0,0
2025-12-11,KSL-3,24.0,18.0,46.0,185.54,73.6283281233157,48.93,0.0,136.61,0.0,0.0,0.0,0.0,0.0,0
2025-12-12,KSL-3,24.0,18.0,46.0,190.33,74.5547207481742,48.43,0.0,141.9,0.0,0.0,0.0,0.0,0.0,0
2025-12-13,KSL-3,24.0,18.0,46.0,195.72,73.8708358880033,51.14,0.0,144.58,0.0,0.0,0.0,0.0,0.0,0
2025-12-14,KSL-3,24.0,18.0,46.0,189.87,73.7609943645652,49.82,0.0,140.05,0.0,0.0,0.0,0.0,0.0,0
2025-12-15,KSL-3,24.0,18.0,46.0,191.29,73.3075435203095,51.06,0.0,140.23,0.0,0.0,0.0,0.0,0.0,0
2025-12-16,KSL-3,24.0,18.0,46.0,181.4,73.8202866593164,47.49,0.0,133.91,0.0,0.0,0.0,0.0,0.0,0
2025-12-17,KSL-3,24.0,18.0,46.0,190.0,74.6894736842105,48.09,0.0,141.91,0.0,0.0,0.0,0.0,0.0,0
2025-12-18,KSL-3,24.0,18.0,46.0,190.33,75.0485998003468,47.49,0.0,142.84,0.0,0.0,0.0,0.0,0.0,0
2025-12-19,KSL-3,24.0,18.0,46.0,186.45,74.6849021185304,47.2,0.0,139.25,0.0,0.0,0.0,0.0,0.0,0
2025-12-20,KSL-3,24.0,18.0,46.0,189.12,75.0,47.28,0.0,141.84,0.0,0.0,0.0,0.0,0.0,0
2025-12-21,KSL-3,24.0,18.0,46.0,184.94,74.3268086947118,47.48,0.0,137.46,0.0,0.0,0.0,0.0,0.0,0
2025-12-22,KSL-3,24.0,18.0,46.0,191.87,74.8475530306979,48.26,0.0,143.61,0.0,0.0,0.0,0.0,0.0,0
2025-12-23,KSL-3,24.0,18.0,46.0,182.82,74.1658461875068,47.23,0.0,135.59,0.0,0.0,0.0,0.0,0.0,0
2025-12-24,KSL-3,24.0,18.0,46.0,187.66,74.2033464776724,48.41,0.0,139.25,0.0,0.0,0.0,0.0,0.0,0
2025-12-25,KSL-3,24.0,18.0,46.0,185.96,75.408690040869,45.73,0.0,140.23,0.0,0.0,0.0,0.0,0.0,0
2025-12-26,KSL-3,24.0,18.0,46.0,179.24,74.2077661236331,46.23,0.0,133.01,0.0,0.0,0.0,0.0,0.0,0
2025-12-27,KSL-3,24.0,18.0,46.0,181.46,74.2808332414857,46.67,0.0,134.79,0.0,0.0,0.0,0.0,0.0,0
2025-12-28,KSL-3,24.0,18.0,46.0,180.2,74.4339622641509,46.07,0.0,134.13,0.0,0.0,0.0,0.0,0.0,0
2025-12-29,KSL-3,24.0,18.0,46.0,183.23,74.8731102985319,46.04,0.0,137.19,0.0,0.0,0.0,0.0,0.0,0
2025-12-30,KSL-3,24.0,18.0,46.0,182.86,75.2652302307776,45.23,0.0,137.63,0.0,0.0,0.0,0.0,0.0,0
2025-12-31,KSL-3,24.0,18.0,46.0,184.64,74.5396447140381,47.01,0.0,137.63,0.0,0.0,0.0,0.0,0.0,0
2022-01-01,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-02,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-03,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-04,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-05,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-06,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-07,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-08,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-09,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-10,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-11,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-12,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-13,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-15,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-15,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-17,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-17,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-18,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-19,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-20,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-21,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-22,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-23,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-24,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-25,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-26,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-27,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-28,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-29,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-30,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-01-31,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-01,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-02,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-03,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-04,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-05,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-06,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-07,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-08,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-09,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-10,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-11,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-12,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-13,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-15,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-15,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-17,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-17,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-18,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-19,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-20,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-21,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-22,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-23,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-24,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-25,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-26,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-27,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-02-28,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-01,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-02,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-03,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-04,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-05,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-06,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-07,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-08,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-09,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-10,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-11,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-12,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-13,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-15,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-15,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-17,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-17,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-18,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-19,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-20,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-21,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
2022-03-22,KSL-4,24.0,20.0,38.0,413.805,83.39913197988415,66.31000000000006,0.0,349.405,0.0,0.0,0.0,0.0,0.0,1
